"","Year","Month","Canton","Cases"
"6882",2016,5,"SantaCruz",6
"6883",2016,6,"SantaCruz",19
"6884",2016,7,"SantaCruz",70
"6885",2016,8,"SantaCruz",59
"6886",2016,9,"SantaCruz",69
"6887",2016,10,"SantaCruz",60
"6888",2016,11,"SantaCruz",51
"6889",2016,12,"SantaCruz",58
"6890",2017,1,"SantaCruz",14
"6891",2017,2,"SantaCruz",8
"6892",2017,3,"SantaCruz",5
"6893",2017,4,"SantaCruz",4
"6894",2017,5,"SantaCruz",6
"6895",2017,6,"SantaCruz",15
"6896",2017,7,"SantaCruz",13
"6897",2017,8,"SantaCruz",7
"6898",2017,9,"SantaCruz",8
"6899",2017,10,"SantaCruz",2
"6900",2017,11,"SantaCruz",10
"6901",2017,12,"SantaCruz",2
"6902",2018,1,"SantaCruz",4
"6903",2018,2,"SantaCruz",4
"6904",2018,3,"SantaCruz",1
"6905",2018,4,"SantaCruz",3
"6906",2018,5,"SantaCruz",1
"6907",2018,6,"SantaCruz",2
"6908",2018,7,"SantaCruz",4
"6909",2018,8,"SantaCruz",0
"6910",2018,9,"SantaCruz",4
"6911",2018,10,"SantaCruz",4
"6912",2018,11,"SantaCruz",7
"6913",2018,12,"SantaCruz",9
"6914",2019,1,"SantaCruz",0
"6915",2019,2,"SantaCruz",2
"6916",2019,3,"SantaCruz",1
"6917",2019,4,"SantaCruz",1
"6918",2019,5,"SantaCruz",4
"6919",2019,6,"SantaCruz",27
"6920",2019,7,"SantaCruz",5
"6921",2019,8,"SantaCruz",8
"6922",2019,9,"SantaCruz",13
"6923",2019,10,"SantaCruz",15
"6924",2019,11,"SantaCruz",29
"6925",2019,12,"SantaCruz",7
"6926",2020,1,"SantaCruz",5
"6927",2020,2,"SantaCruz",3
"6928",2020,3,"SantaCruz",0
"6929",2020,4,"SantaCruz",0
"6930",2020,5,"SantaCruz",2
"6931",2020,6,"SantaCruz",3
"6932",2020,7,"SantaCruz",4
"6933",2020,8,"SantaCruz",14
"6934",2020,9,"SantaCruz",8
"6935",2020,10,"SantaCruz",9
"6936",2020,11,"SantaCruz",0
"6937",2020,12,"SantaCruz",2
"6938",2021,1,"SantaCruz",1
"6939",2021,2,"SantaCruz",1
"6940",2021,3,"SantaCruz",3
"6941",2021,4,"SantaCruz",6
"6942",2021,5,"SantaCruz",0
"6943",2000,1,"Sarapiquí",0
"6944",2000,2,"Sarapiquí",0
"6945",2000,3,"Sarapiquí",0
"6946",2000,4,"Sarapiquí",0
"6947",2000,5,"Sarapiquí",0
"6948",2000,6,"Sarapiquí",0
"6949",2000,7,"Sarapiquí",0
"6950",2000,8,"Sarapiquí",0
"6951",2000,9,"Sarapiquí",0
"6952",2000,10,"Sarapiquí",0
"6953",2000,11,"Sarapiquí",0
"6954",2000,12,"Sarapiquí",0
"6955",2001,1,"Sarapiquí",0
"6956",2001,2,"Sarapiquí",0
"6957",2001,3,"Sarapiquí",0
"6958",2001,4,"Sarapiquí",0
"6959",2001,5,"Sarapiquí",0
"6960",2001,6,"Sarapiquí",0
"6961",2001,7,"Sarapiquí",2
"6962",2001,8,"Sarapiquí",0
"6963",2001,9,"Sarapiquí",0
"6964",2001,10,"Sarapiquí",0
"6965",2001,11,"Sarapiquí",0
"6966",2001,12,"Sarapiquí",0
"6967",2002,1,"Sarapiquí",1
"6968",2002,2,"Sarapiquí",1
"6969",2002,3,"Sarapiquí",0
"6970",2002,4,"Sarapiquí",0
"6971",2002,5,"Sarapiquí",0
"6972",2002,6,"Sarapiquí",0
"6973",2002,7,"Sarapiquí",0
"6974",2002,8,"Sarapiquí",1
"6975",2002,9,"Sarapiquí",5
"6976",2002,10,"Sarapiquí",2
"6977",2002,11,"Sarapiquí",0
"6978",2002,12,"Sarapiquí",0
"6979",2003,1,"Sarapiquí",0
"6980",2003,2,"Sarapiquí",0
"6981",2003,3,"Sarapiquí",0
"6982",2003,4,"Sarapiquí",0
"6983",2003,5,"Sarapiquí",0
"6984",2003,6,"Sarapiquí",0
"6985",2003,7,"Sarapiquí",0
"6986",2003,8,"Sarapiquí",39
"6987",2003,9,"Sarapiquí",23
"6988",2003,10,"Sarapiquí",2
"6989",2003,11,"Sarapiquí",7
"6990",2003,12,"Sarapiquí",0
"6991",2004,1,"Sarapiquí",15
"6992",2004,2,"Sarapiquí",1
"6993",2004,3,"Sarapiquí",0
"6994",2004,4,"Sarapiquí",2
"6995",2004,5,"Sarapiquí",3
"6996",2004,6,"Sarapiquí",11
"6997",2004,7,"Sarapiquí",28
"6998",2004,8,"Sarapiquí",20
"6999",2004,9,"Sarapiquí",99
"7000",2004,10,"Sarapiquí",70
"7001",2004,11,"Sarapiquí",11
"7002",2004,12,"Sarapiquí",12
"7003",2005,1,"Sarapiquí",37
"7004",2005,2,"Sarapiquí",28
"7005",2005,3,"Sarapiquí",37
"7006",2005,4,"Sarapiquí",80
"7007",2005,5,"Sarapiquí",57
"7008",2005,6,"Sarapiquí",94
"7009",2005,7,"Sarapiquí",211
"7010",2005,8,"Sarapiquí",387
"7011",2005,9,"Sarapiquí",290
"7012",2005,10,"Sarapiquí",100
"7013",2005,11,"Sarapiquí",49
"7014",2005,12,"Sarapiquí",16
"7015",2006,1,"Sarapiquí",0
"7016",2006,2,"Sarapiquí",1
"7017",2006,3,"Sarapiquí",2
"7018",2006,4,"Sarapiquí",1
"7019",2006,5,"Sarapiquí",4
"7020",2006,6,"Sarapiquí",5
"7021",2006,7,"Sarapiquí",7
"7022",2006,8,"Sarapiquí",1
"7023",2006,9,"Sarapiquí",0
"7024",2006,10,"Sarapiquí",0
"7025",2006,11,"Sarapiquí",5
"7026",2006,12,"Sarapiquí",25
"7027",2007,1,"Sarapiquí",5
"7028",2007,2,"Sarapiquí",6
"7029",2007,3,"Sarapiquí",15
"7030",2007,4,"Sarapiquí",3
"7031",2007,5,"Sarapiquí",5
"7032",2007,6,"Sarapiquí",18
"7033",2007,7,"Sarapiquí",42
"7034",2007,8,"Sarapiquí",50
"7035",2007,9,"Sarapiquí",101
"7036",2007,10,"Sarapiquí",80
"7037",2007,11,"Sarapiquí",87
"7038",2007,12,"Sarapiquí",44
"7039",2008,1,"Sarapiquí",97
"7040",2008,2,"Sarapiquí",123
"7041",2008,3,"Sarapiquí",174
"7042",2008,4,"Sarapiquí",162
"7043",2008,5,"Sarapiquí",188
"7044",2008,6,"Sarapiquí",168
"7045",2008,7,"Sarapiquí",102
"7046",2008,8,"Sarapiquí",64
"7047",2008,9,"Sarapiquí",9
"7048",2008,10,"Sarapiquí",4
"7049",2008,11,"Sarapiquí",1
"7050",2008,12,"Sarapiquí",1
"7051",2009,1,"Sarapiquí",0
"7052",2009,2,"Sarapiquí",0
"7053",2009,3,"Sarapiquí",0
"7054",2009,4,"Sarapiquí",3
"7055",2009,5,"Sarapiquí",0
"7056",2009,6,"Sarapiquí",0
"7057",2009,7,"Sarapiquí",6
"7058",2009,8,"Sarapiquí",23
"7059",2009,9,"Sarapiquí",17
"7060",2009,10,"Sarapiquí",1
"7061",2009,11,"Sarapiquí",1
"7062",2009,12,"Sarapiquí",0
"7063",2010,1,"Sarapiquí",19
"7064",2010,2,"Sarapiquí",21
"7065",2010,3,"Sarapiquí",34
"7066",2010,4,"Sarapiquí",25
"7067",2010,5,"Sarapiquí",30
"7068",2010,6,"Sarapiquí",91
"7069",2010,7,"Sarapiquí",113
"7070",2010,8,"Sarapiquí",48
"7071",2010,9,"Sarapiquí",59
"7072",2010,10,"Sarapiquí",18
"7073",2010,11,"Sarapiquí",0
"7074",2010,12,"Sarapiquí",0
"7075",2011,1,"Sarapiquí",19
"7076",2011,2,"Sarapiquí",10
"7077",2011,3,"Sarapiquí",1
"7078",2011,4,"Sarapiquí",1
"7079",2011,5,"Sarapiquí",9
"7080",2011,6,"Sarapiquí",9
"7081",2011,7,"Sarapiquí",5
"7082",2011,8,"Sarapiquí",14
"7083",2011,9,"Sarapiquí",21
"7084",2011,10,"Sarapiquí",14
"7085",2011,11,"Sarapiquí",7
"7086",2011,12,"Sarapiquí",10
"7087",2012,1,"Sarapiquí",11
"7088",2012,2,"Sarapiquí",6
"7089",2012,3,"Sarapiquí",11
"7090",2012,4,"Sarapiquí",19
"7091",2012,5,"Sarapiquí",28
"7092",2012,6,"Sarapiquí",235
"7093",2012,7,"Sarapiquí",239
"7094",2012,8,"Sarapiquí",291
"7095",2012,9,"Sarapiquí",364
"7096",2012,10,"Sarapiquí",215
"7097",2012,11,"Sarapiquí",142
"7098",2012,12,"Sarapiquí",97
"7099",2013,1,"Sarapiquí",64
"7100",2013,2,"Sarapiquí",27
"7101",2013,3,"Sarapiquí",49
"7102",2013,4,"Sarapiquí",110
"7103",2013,5,"Sarapiquí",196
"7104",2013,6,"Sarapiquí",278
"7105",2013,7,"Sarapiquí",135
"7106",2013,8,"Sarapiquí",193
"7107",2013,9,"Sarapiquí",148
"7108",2013,10,"Sarapiquí",123
"7109",2013,11,"Sarapiquí",64
"7110",2013,12,"Sarapiquí",12
"7111",2014,1,"Sarapiquí",37
"7112",2014,2,"Sarapiquí",36
"7113",2014,3,"Sarapiquí",26
"7114",2014,4,"Sarapiquí",19
"7115",2014,5,"Sarapiquí",58
"7116",2014,6,"Sarapiquí",61
"7117",2014,7,"Sarapiquí",90
"7118",2014,8,"Sarapiquí",68
"7119",2014,9,"Sarapiquí",38
"7120",2014,10,"Sarapiquí",17
"7121",2014,11,"Sarapiquí",28
"7122",2014,12,"Sarapiquí",9
"7123",2015,1,"Sarapiquí",10
"7124",2015,2,"Sarapiquí",7
"7125",2015,3,"Sarapiquí",11
"7126",2015,4,"Sarapiquí",4
"7127",2015,5,"Sarapiquí",11
"7128",2015,6,"Sarapiquí",25
"7129",2015,7,"Sarapiquí",9
"7130",2015,8,"Sarapiquí",9
"7131",2015,9,"Sarapiquí",10
"7132",2015,10,"Sarapiquí",16
"7133",2015,11,"Sarapiquí",14
"7134",2015,12,"Sarapiquí",17
"7135",2016,1,"Sarapiquí",20
"7136",2016,2,"Sarapiquí",9
"7137",2016,3,"Sarapiquí",8
"7138",2016,4,"Sarapiquí",17
"7139",2016,5,"Sarapiquí",14
"7140",2016,6,"Sarapiquí",9
"7141",2016,7,"Sarapiquí",64
"7142",2016,8,"Sarapiquí",97
"7143",2016,9,"Sarapiquí",100
"7144",2016,10,"Sarapiquí",152
"7145",2016,11,"Sarapiquí",60
"7146",2016,12,"Sarapiquí",73
"7147",2017,1,"Sarapiquí",39
"7148",2017,2,"Sarapiquí",5
"7149",2017,3,"Sarapiquí",15
"7150",2017,4,"Sarapiquí",9
"7151",2017,5,"Sarapiquí",13
"7152",2017,6,"Sarapiquí",15
"7153",2017,7,"Sarapiquí",28
"7154",2017,8,"Sarapiquí",18
"7155",2017,9,"Sarapiquí",18
"7156",2017,10,"Sarapiquí",16
"7157",2017,11,"Sarapiquí",11
"7158",2017,12,"Sarapiquí",6
"7159",2018,1,"Sarapiquí",27
"7160",2018,2,"Sarapiquí",38
"7161",2018,3,"Sarapiquí",29
"7162",2018,4,"Sarapiquí",64
"7163",2018,5,"Sarapiquí",53
"7164",2018,6,"Sarapiquí",118
"7165",2018,7,"Sarapiquí",120
"7166",2018,8,"Sarapiquí",123
"7167",2018,9,"Sarapiquí",40
"7168",2018,10,"Sarapiquí",41
"7169",2018,11,"Sarapiquí",34
"7170",2018,12,"Sarapiquí",6
"7171",2019,1,"Sarapiquí",17
"7172",2019,2,"Sarapiquí",31
"7173",2019,3,"Sarapiquí",80
"7174",2019,4,"Sarapiquí",56
"7175",2019,5,"Sarapiquí",240
"7176",2019,6,"Sarapiquí",489
"7177",2019,7,"Sarapiquí",363
"7178",2019,8,"Sarapiquí",321
"7179",2019,9,"Sarapiquí",115
"7180",2019,10,"Sarapiquí",91
"7181",2019,11,"Sarapiquí",127
"7182",2019,12,"Sarapiquí",51
"7183",2020,1,"Sarapiquí",49
"7184",2020,2,"Sarapiquí",59
"7185",2020,3,"Sarapiquí",29
"7186",2020,4,"Sarapiquí",19
"7187",2020,5,"Sarapiquí",42
"7188",2020,6,"Sarapiquí",60
"7189",2020,7,"Sarapiquí",0
"7190",2020,8,"Sarapiquí",0
"7191",2020,9,"Sarapiquí",0
"7192",2020,10,"Sarapiquí",0
"7193",2020,11,"Sarapiquí",0
"7194",2020,12,"Sarapiquí",0
"7195",2021,1,"Sarapiquí",11
"7196",2021,2,"Sarapiquí",10
"7197",2021,3,"Sarapiquí",7
"7198",2021,4,"Sarapiquí",3
"7199",2021,5,"Sarapiquí",0
"7200",2000,1,"Siquirres",10
"7201",2000,2,"Siquirres",10
"7202",2000,3,"Siquirres",6
"7203",2000,4,"Siquirres",6
"7204",2000,5,"Siquirres",5
"7205",2000,6,"Siquirres",1
"7206",2000,7,"Siquirres",5
"7207",2000,8,"Siquirres",5
"7208",2000,9,"Siquirres",5
"7209",2000,10,"Siquirres",5
"7210",2000,11,"Siquirres",2
"7211",2000,12,"Siquirres",12
"7212",2001,1,"Siquirres",1
"7213",2001,2,"Siquirres",3
"7214",2001,3,"Siquirres",9
"7215",2001,4,"Siquirres",0
"7216",2001,5,"Siquirres",1
"7217",2001,6,"Siquirres",5
"7218",2001,7,"Siquirres",3
"7219",2001,8,"Siquirres",1
"7220",2001,9,"Siquirres",76
"7221",2001,10,"Siquirres",61
"7222",2001,11,"Siquirres",21
"7223",2001,12,"Siquirres",12
"7224",2002,1,"Siquirres",4
"7225",2002,2,"Siquirres",8
"7226",2002,3,"Siquirres",1
"7227",2002,4,"Siquirres",4
"7228",2002,5,"Siquirres",8
"7229",2002,6,"Siquirres",4
"7230",2002,7,"Siquirres",1
"7231",2002,8,"Siquirres",9
"7232",2002,9,"Siquirres",24
"7233",2002,10,"Siquirres",23
"7234",2002,11,"Siquirres",7
"7235",2002,12,"Siquirres",1
"7236",2003,1,"Siquirres",5
"7237",2003,2,"Siquirres",1
"7238",2003,3,"Siquirres",1
"7239",2003,4,"Siquirres",1
"7240",2003,5,"Siquirres",1
"7241",2003,6,"Siquirres",191
"7242",2003,7,"Siquirres",326
"7243",2003,8,"Siquirres",277
"7244",2003,9,"Siquirres",82
"7245",2003,10,"Siquirres",22
"7246",2003,11,"Siquirres",64
"7247",2003,12,"Siquirres",22
"7248",2004,1,"Siquirres",28
"7249",2004,2,"Siquirres",14
"7250",2004,3,"Siquirres",23
"7251",2004,4,"Siquirres",17
"7252",2004,5,"Siquirres",34
"7253",2004,6,"Siquirres",18
"7254",2004,7,"Siquirres",21
"7255",2004,8,"Siquirres",37
"7256",2004,9,"Siquirres",51
"7257",2004,10,"Siquirres",47
"7258",2004,11,"Siquirres",31
"7259",2004,12,"Siquirres",43
"7260",2005,1,"Siquirres",38
"7261",2005,2,"Siquirres",32
"7262",2005,3,"Siquirres",41
"7263",2005,4,"Siquirres",111
"7264",2005,5,"Siquirres",74
"7265",2005,6,"Siquirres",140
"7266",2005,7,"Siquirres",409
"7267",2005,8,"Siquirres",565
"7268",2005,9,"Siquirres",506
"7269",2005,10,"Siquirres",310
"7270",2005,11,"Siquirres",130
"7271",2005,12,"Siquirres",68
"7272",2006,1,"Siquirres",16
"7273",2006,2,"Siquirres",11
"7274",2006,3,"Siquirres",24
"7275",2006,4,"Siquirres",12
"7276",2006,5,"Siquirres",6
"7277",2006,6,"Siquirres",15
"7278",2006,7,"Siquirres",70
"7279",2006,8,"Siquirres",16
"7280",2006,9,"Siquirres",2
"7281",2006,10,"Siquirres",2
"7282",2006,11,"Siquirres",3
"7283",2006,12,"Siquirres",11
"7284",2007,1,"Siquirres",55
"7285",2007,2,"Siquirres",65
"7286",2007,3,"Siquirres",36
"7287",2007,4,"Siquirres",30
"7288",2007,5,"Siquirres",55
"7289",2007,6,"Siquirres",219
"7290",2007,7,"Siquirres",245
"7291",2007,8,"Siquirres",178
"7292",2007,9,"Siquirres",118
"7293",2007,10,"Siquirres",48
"7294",2007,11,"Siquirres",38
"7295",2007,12,"Siquirres",46
"7296",2008,1,"Siquirres",13
"7297",2008,2,"Siquirres",15
"7298",2008,3,"Siquirres",22
"7299",2008,4,"Siquirres",38
"7300",2008,5,"Siquirres",26
"7301",2008,6,"Siquirres",41
"7302",2008,7,"Siquirres",62
"7303",2008,8,"Siquirres",59
"7304",2008,9,"Siquirres",14
"7305",2008,10,"Siquirres",5
"7306",2008,11,"Siquirres",4
"7307",2008,12,"Siquirres",11
"7308",2009,1,"Siquirres",2
"7309",2009,2,"Siquirres",3
"7310",2009,3,"Siquirres",0
"7311",2009,4,"Siquirres",2
"7312",2009,5,"Siquirres",2
"7313",2009,6,"Siquirres",3
"7314",2009,7,"Siquirres",3
"7315",2009,8,"Siquirres",9
"7316",2009,9,"Siquirres",2
"7317",2009,10,"Siquirres",1
"7318",2009,11,"Siquirres",1
"7319",2009,12,"Siquirres",0
"7320",2010,1,"Siquirres",8
"7321",2010,2,"Siquirres",0
"7322",2010,3,"Siquirres",0
"7323",2010,4,"Siquirres",0
"7324",2010,5,"Siquirres",0
"7325",2010,6,"Siquirres",1
"7326",2010,7,"Siquirres",10
"7327",2010,8,"Siquirres",22
"7328",2010,9,"Siquirres",109
"7329",2010,10,"Siquirres",159
"7330",2010,11,"Siquirres",149
"7331",2010,12,"Siquirres",57
"7332",2011,1,"Siquirres",31
"7333",2011,2,"Siquirres",15
"7334",2011,3,"Siquirres",6
"7335",2011,4,"Siquirres",18
"7336",2011,5,"Siquirres",26
"7337",2011,6,"Siquirres",97
"7338",2011,7,"Siquirres",230
"7339",2011,8,"Siquirres",368
"7340",2011,9,"Siquirres",437
"7341",2011,10,"Siquirres",480
"7342",2011,11,"Siquirres",214
"7343",2011,12,"Siquirres",79
"7344",2012,1,"Siquirres",48
"7345",2012,2,"Siquirres",23
"7346",2012,3,"Siquirres",6
"7347",2012,4,"Siquirres",13
"7348",2012,5,"Siquirres",10
"7349",2012,6,"Siquirres",18
"7350",2012,7,"Siquirres",15
"7351",2012,8,"Siquirres",19
"7352",2012,9,"Siquirres",61
"7353",2012,10,"Siquirres",44
"7354",2012,11,"Siquirres",45
"7355",2012,12,"Siquirres",32
"7356",2013,1,"Siquirres",51
"7357",2013,2,"Siquirres",58
"7358",2013,3,"Siquirres",65
"7359",2013,4,"Siquirres",95
"7360",2013,5,"Siquirres",175
"7361",2013,6,"Siquirres",316
"7362",2013,7,"Siquirres",358
"7363",2013,8,"Siquirres",613
"7364",2013,9,"Siquirres",275
"7365",2013,10,"Siquirres",90
"7366",2013,11,"Siquirres",38
"7367",2013,12,"Siquirres",18
"7368",2014,1,"Siquirres",17
"7369",2014,2,"Siquirres",16
"7370",2014,3,"Siquirres",13
"7371",2014,4,"Siquirres",14
"7372",2014,5,"Siquirres",36
"7373",2014,6,"Siquirres",48
"7374",2014,7,"Siquirres",49
"7375",2014,8,"Siquirres",56
"7376",2014,9,"Siquirres",11
"7377",2014,10,"Siquirres",5
"7378",2014,11,"Siquirres",5
"7379",2014,12,"Siquirres",3
"7380",2015,1,"Siquirres",1
"7381",2015,2,"Siquirres",2
"7382",2015,3,"Siquirres",1
"7383",2015,4,"Siquirres",1
"7384",2015,5,"Siquirres",1
"7385",2015,6,"Siquirres",3
"7386",2015,7,"Siquirres",0
"7387",2015,8,"Siquirres",1
"7388",2015,9,"Siquirres",2
"7389",2015,10,"Siquirres",4
"7390",2015,11,"Siquirres",3
"7391",2015,12,"Siquirres",7
"7392",2016,1,"Siquirres",9
"7393",2016,2,"Siquirres",11
"7394",2016,3,"Siquirres",5
"7395",2016,4,"Siquirres",3
"7396",2016,5,"Siquirres",14
"7397",2016,6,"Siquirres",18
"7398",2016,7,"Siquirres",60
"7399",2016,8,"Siquirres",42
"7400",2016,9,"Siquirres",38
"7401",2016,10,"Siquirres",43
"7402",2016,11,"Siquirres",43
"7403",2016,12,"Siquirres",48
"7404",2017,1,"Siquirres",31
"7405",2017,2,"Siquirres",27
"7406",2017,3,"Siquirres",10
"7407",2017,4,"Siquirres",13
"7408",2017,5,"Siquirres",11
"7409",2017,6,"Siquirres",41
"7410",2017,7,"Siquirres",55
"7411",2017,8,"Siquirres",52
"7412",2017,9,"Siquirres",48
"7413",2017,10,"Siquirres",19
"7414",2017,11,"Siquirres",15
"7415",2017,12,"Siquirres",10
"7416",2018,1,"Siquirres",8
"7417",2018,2,"Siquirres",9
"7418",2018,3,"Siquirres",7
"7419",2018,4,"Siquirres",3
"7420",2018,5,"Siquirres",9
"7421",2018,6,"Siquirres",18
"7422",2018,7,"Siquirres",10
"7423",2018,8,"Siquirres",8
"7424",2018,9,"Siquirres",11
"7425",2018,10,"Siquirres",10
"7426",2018,11,"Siquirres",7
"7427",2018,12,"Siquirres",9
"7428",2019,1,"Siquirres",6
"7429",2019,2,"Siquirres",4
"7430",2019,3,"Siquirres",5
"7431",2019,4,"Siquirres",7
"7432",2019,5,"Siquirres",3
"7433",2019,6,"Siquirres",17
"7434",2019,7,"Siquirres",21
"7435",2019,8,"Siquirres",12
"7436",2019,9,"Siquirres",30
"7437",2019,10,"Siquirres",24
"7438",2019,11,"Siquirres",25
"7439",2019,12,"Siquirres",16
"7440",2020,1,"Siquirres",30
"7441",2020,2,"Siquirres",66
"7442",2020,3,"Siquirres",68
"7443",2020,4,"Siquirres",56
"7444",2020,5,"Siquirres",157
"7445",2020,6,"Siquirres",193
"7446",2020,7,"Siquirres",164
"7447",2020,8,"Siquirres",116
"7448",2020,9,"Siquirres",24
"7449",2020,10,"Siquirres",13
"7450",2020,11,"Siquirres",15
"7451",2020,12,"Siquirres",12
"7452",2021,1,"Siquirres",13
"7453",2021,2,"Siquirres",7
"7454",2021,3,"Siquirres",6
"7455",2021,4,"Siquirres",3
"7456",2021,5,"Siquirres",0
"7457",2000,1,"Talamanca",2
"7458",2000,2,"Talamanca",0
"7459",2000,3,"Talamanca",0
"7460",2000,4,"Talamanca",1
"7461",2000,5,"Talamanca",0
"7462",2000,6,"Talamanca",2
"7463",2000,7,"Talamanca",0
"7464",2000,8,"Talamanca",0
"7465",2000,9,"Talamanca",0
"7466",2000,10,"Talamanca",0
"7467",2000,11,"Talamanca",0
"7468",2000,12,"Talamanca",0
"7469",2001,1,"Talamanca",0
"7470",2001,2,"Talamanca",0
"7471",2001,3,"Talamanca",0
"7472",2001,4,"Talamanca",0
"7473",2001,5,"Talamanca",0
"7474",2001,6,"Talamanca",1
"7475",2001,7,"Talamanca",0
"7476",2001,8,"Talamanca",2
"7477",2001,9,"Talamanca",1
"7478",2001,10,"Talamanca",3
"7479",2001,11,"Talamanca",0
"7480",2001,12,"Talamanca",0
"7481",2002,1,"Talamanca",0
"7482",2002,2,"Talamanca",0
"7483",2002,3,"Talamanca",0
"7484",2002,4,"Talamanca",22
"7485",2002,5,"Talamanca",9
"7486",2002,6,"Talamanca",0
"7487",2002,7,"Talamanca",0
"7488",2002,8,"Talamanca",2
"7489",2002,9,"Talamanca",2
"7490",2002,10,"Talamanca",0
"7491",2002,11,"Talamanca",2
"7492",2002,12,"Talamanca",0
"7493",2003,1,"Talamanca",0
"7494",2003,2,"Talamanca",0
"7495",2003,3,"Talamanca",2
"7496",2003,4,"Talamanca",1
"7497",2003,5,"Talamanca",0
"7498",2003,6,"Talamanca",39
"7499",2003,7,"Talamanca",24
"7500",2003,8,"Talamanca",141
"7501",2003,9,"Talamanca",27
"7502",2003,10,"Talamanca",21
"7503",2003,11,"Talamanca",10
"7504",2003,12,"Talamanca",12
"7505",2004,1,"Talamanca",8
"7506",2004,2,"Talamanca",17
"7507",2004,3,"Talamanca",11
"7508",2004,4,"Talamanca",15
"7509",2004,5,"Talamanca",19
"7510",2004,6,"Talamanca",11
"7511",2004,7,"Talamanca",14
"7512",2004,8,"Talamanca",9
"7513",2004,9,"Talamanca",5
"7514",2004,10,"Talamanca",2
"7515",2004,11,"Talamanca",4
"7516",2004,12,"Talamanca",10
"7517",2005,1,"Talamanca",7
"7518",2005,2,"Talamanca",12
"7519",2005,3,"Talamanca",6
"7520",2005,4,"Talamanca",7
"7521",2005,5,"Talamanca",25
"7522",2005,6,"Talamanca",20
"7523",2005,7,"Talamanca",34
"7524",2005,8,"Talamanca",41
"7525",2005,9,"Talamanca",28
"7526",2005,10,"Talamanca",91
"7527",2005,11,"Talamanca",27
"7528",2005,12,"Talamanca",28
"7529",2006,1,"Talamanca",19
"7530",2006,2,"Talamanca",30
"7531",2006,3,"Talamanca",7
"7532",2006,4,"Talamanca",9
"7533",2006,5,"Talamanca",8
"7534",2006,6,"Talamanca",11
"7535",2006,7,"Talamanca",10
"7536",2006,8,"Talamanca",0
"7537",2006,9,"Talamanca",13
"7538",2006,10,"Talamanca",0
"7539",2006,11,"Talamanca",6
"7540",2006,12,"Talamanca",23
"7541",2007,1,"Talamanca",18
"7542",2007,2,"Talamanca",8
"7543",2007,3,"Talamanca",8
"7544",2007,4,"Talamanca",13
"7545",2007,5,"Talamanca",22
"7546",2007,6,"Talamanca",38
"7547",2007,7,"Talamanca",46
"7548",2007,8,"Talamanca",44
"7549",2007,9,"Talamanca",73
"7550",2007,10,"Talamanca",35
"7551",2007,11,"Talamanca",15
"7552",2007,12,"Talamanca",0
"7553",2008,1,"Talamanca",5
"7554",2008,2,"Talamanca",2
"7555",2008,3,"Talamanca",1
"7556",2008,4,"Talamanca",0
"7557",2008,5,"Talamanca",3
"7558",2008,6,"Talamanca",0
"7559",2008,7,"Talamanca",4
"7560",2008,8,"Talamanca",1
"7561",2008,9,"Talamanca",1
"7562",2008,10,"Talamanca",0
"7563",2008,11,"Talamanca",9
"7564",2008,12,"Talamanca",3
"7565",2009,1,"Talamanca",0
"7566",2009,2,"Talamanca",1
"7567",2009,3,"Talamanca",0
"7568",2009,4,"Talamanca",0
"7569",2009,5,"Talamanca",1
"7570",2009,6,"Talamanca",0
"7571",2009,7,"Talamanca",0
"7572",2009,8,"Talamanca",0
"7573",2009,9,"Talamanca",0
"7574",2009,10,"Talamanca",0
"7575",2009,11,"Talamanca",6
"7576",2009,12,"Talamanca",8
"7577",2010,1,"Talamanca",1
"7578",2010,2,"Talamanca",4
"7579",2010,3,"Talamanca",4
"7580",2010,4,"Talamanca",1
"7581",2010,5,"Talamanca",1
"7582",2010,6,"Talamanca",1
"7583",2010,7,"Talamanca",3
"7584",2010,8,"Talamanca",13
"7585",2010,9,"Talamanca",33
"7586",2010,10,"Talamanca",51
"7587",2010,11,"Talamanca",51
"7588",2010,12,"Talamanca",31
"7589",2011,1,"Talamanca",33
"7590",2011,2,"Talamanca",35
"7591",2011,3,"Talamanca",20
"7592",2011,4,"Talamanca",57
"7593",2011,5,"Talamanca",32
"7594",2011,6,"Talamanca",43
"7595",2011,7,"Talamanca",58
"7596",2011,8,"Talamanca",92
"7597",2011,9,"Talamanca",182
"7598",2011,10,"Talamanca",139
"7599",2011,11,"Talamanca",49
"7600",2011,12,"Talamanca",31
"7601",2012,1,"Talamanca",11
"7602",2012,2,"Talamanca",3
"7603",2012,3,"Talamanca",1
"7604",2012,4,"Talamanca",0
"7605",2012,5,"Talamanca",16
"7606",2012,6,"Talamanca",20
"7607",2012,7,"Talamanca",61
"7608",2012,8,"Talamanca",154
"7609",2012,9,"Talamanca",118
"7610",2012,10,"Talamanca",42
"7611",2012,11,"Talamanca",46
"7612",2012,12,"Talamanca",21
"7613",2013,1,"Talamanca",13
"7614",2013,2,"Talamanca",6
"7615",2013,3,"Talamanca",11
"7616",2013,4,"Talamanca",19
"7617",2013,5,"Talamanca",17
"7618",2013,6,"Talamanca",36
"7619",2013,7,"Talamanca",61
"7620",2013,8,"Talamanca",37
"7621",2013,9,"Talamanca",17
"7622",2013,10,"Talamanca",35
"7623",2013,11,"Talamanca",20
"7624",2013,12,"Talamanca",19
"7625",2014,1,"Talamanca",17
